controlno,Title,Author,Callno,Accession,Copyright
120910134407,Financial management in hotel and restaurant industry,"Singh, S. K.",657.837 S617 10E,36958,2010
72412142954,Staffing organizations,"Heneman III, Herbert G.",658.402 H498 10E,37707,2010
72412141057,Front office system and procedures,"Lago, Elpedia M.",647.068 L177 10E,37781,2010
72412141057,Front office system and procedures,"Lago, Elpedia M.",647.068 L177 10E,37780,2010
120910133940,E-Marketing,"Garcia, Leonardo R.",658.84 G216 10E,36940,2010
120910133940,E-Marketing,"Garcia, Leonardo R.",658.84 G216 10E,36941,2010
70912142716,Administrative professional,"Fulton-Calkins, Patsy",651.3 F974 10E,37708,2010
80111155323,Fundamentals of accounting,"Gilbertson, Claudia B.",657 G466 10E,37337,2010
20811152634,A complete guide (with practice) to G.C.E. 'O' level principles of accounts,"Qi, Bernice Koh Jun",657 Q6 10E,36944,2010
70511084342,Strategic marketing,"Cravens, David W.",658.8 C896 10E,37261,2010
80811112828,Office management,"Balachandran, V.",651.3 B171 10E,37376,2010
91310144134,Applied auditing,"Cabrera, Ma. Elenita B.",657.45 C117 AA 10E,36807,2010
70710160448,Cost and management accounting,"Drury, Colin",657.42 D796 10E,36726,2010
92419134324,Intermediate accounting 3,"Robles, Nenita S.",657.044 R666 10E 3,37340,2010
20811152405,PFRS for SMEs,PICPA,657.3 P552 10E,36979,2010
70710160448,Cost and management accounting,"Drury, Colin",657.42 D796 10E,36727,2010
20811152405,PFRS for SMEs,PICPA,657.3 P552 10E,36980,2010
70710160157,Philippine Standard on Auditing,Alliance of Accounting and Auditing Researchers,657.45 A436 10E,36716,2010
70710160448,Cost and management accounting,"Drury, Colin",657.42 D796 10E,36728,2010
91812084030,Fundamentals of accounting,"Agamata, Franklin T.",657 A259 10E,38015,2010
92419134324,Intermediate accounting 3,"Robles, Nenita S.",657.044 R666 10E 3,37341,2010
91310144623,Practical accounting I,"Valix, Conrado T.",657 V173 CPAE 10E I,36820,2010
91310144824,Theory of accounts,"Valix, Conrado T.",657 V173 10E,36819,2010
70710160819,International Philippine financial reporting standard for small and medium sized entities,Alliance of Accounting and Auditing Researchers,657.3 A436 10E,36717,2010
70710160655,PFRS,PICPA,657.3 P552 10E,36705,2010
91310145000,CPA examination in practical accounting 2,"Dayag, Antonio J.",657 D275 10E,36822,2010
91310144305,Cost accounting,"Guerrero, Pedro P.",657.42 G934 10E I,36802,2010
91310144305,Cost accounting,"Guerrero, Pedro P.",657.42 G934 10E I,36801,2010
91310144134,Applied auditing,"Cabrera, Ma. Elenita B.",657.45 C117 AA 10E,36808,2010
92419153230,Accounting for partnership and corporation,"Baysa, Gloria T.",657.7 B361 11E,37533,2011
92419131245,Writing business letters,"Egipto, Joel Joseph L.",651.75 E29 11E,39171,2011
92419153922,Essentials of business communication,"Guffey, Mary Ellen",651.75 G941 11E,38857,2011
92904034024,Quantitative approaches in decision making with computer application,"Arao, Rosalia R.",658.403 A658 11E,38623,2011
92419153633,Auditing and assurance,"Ng, Mark Francis G.",657.45 N576 11E,38344,2011
112014141256,"A guide to food selection, preparation and preservation","Soriano, Nora Narvaez",641 S714 11E,38889,2011
92419153230,Accounting for partnership and corporation,"Baysa, Gloria T.",657.7 B361 11E,37534,2011
92419153230,Accounting for partnership and corporation,"Baysa, Gloria T.",657.7 B361 11E,37532,2011
70511084151,Production and operations management,"Singh, Jyotsana",658.5 S617 11E,37131,2011
70411164502,Partnerships and corporations for business students,"Soriano, Fidelito R.",657.92 S714 11E,37249,2011
92904035439,"Integrated advertising, promotion and marketing communication","Clow, Kenneth E.",659.1 C648 11E,38629,2011
72412142139,Fundamentals of cost accounting,"Lanen, William N.",657.42 L267 11E,37906,2011
92904034704,Selling today : partnering to create value,"Manning, Gerald L.",658.81 M284 11E,38627,2011
80811112713,Supervision in the hotel industry,"Lever, William",647.068 L659 11E,37388,2011
70511084151,Production and operations management,"Singh, Jyotsana",658.5 S617 11E,37130,2011
71211120736,The management of dining room and banquet,"Strianese, Anthony J.",643.4 S916 11E,37076,2011
80111160007,Advanced accounting 2,"Baysa, Gloria J. T.",657.046 B361 11E,37329,2011
111512153900,Financial management,"Titman, Sheridan",658.15 T619 11E,37618,2011
92419131245,Writing business letters,"Egipto, Joel Joseph L.",651.75 E29 11E,38908,2011
92419131245,Writing business letters,"Egipto, Joel Joseph L.",651.75 E29 11E,38430,2011
70912143338,Management for Filipinos,"Iñigo, Conrado E.",658.001 I56,37688,2011
72412142853,Organizational behavior,"Robbins, Stephen P.",658.3 R636 11E,37918,2011
21220161501,Applied auditing,"Cabrera, Ma. Elenita B.",657.45 C117 11E,41651,2011
72412141910,Intermediate accounting,"Spiceland, J. David.",657.044 S754 11E,37882,2011
72412142606,Financial markets and institutions,"Saunders, Anthony",658.15 S257 11E,37885,2011
70912142604,The restaurant,"Walker, John R.",647.068 W181 11E,37705,2011
80111160234,IFRS - based exercises in practical auditing,"Empleo, Patricia M.",657.45 E55 11E,37326,2011
80111160234,IFRS - based exercises in practical auditing,"Empleo, Patricia M.",657.45 E55 11E,37327,2011
72412142606,Financial markets and institutions,"Saunders, Anthony",658.15 S257 11E,37884,2011
70411164818,Retailing,"Lusck, Robert F.",658.85 L968 11E,37260,2011
61311150056,Intermediate accounting,"Kieso, Donald E.",657.044 K47 11E,37316,2011
72412141910,Intermediate accounting,"Spiceland, J. David.",657.044 S754 11E,37908,2011
71211120736,The management of dining room and banquet,"Strianese, Anthony J.",643.4 S916 11E,38162,2011
72412142606,Financial markets and institutions,"Saunders, Anthony",658.15 S257 11E,37909,2011
61311145131,Procedural and comprehensive approach in government accounting,"Punzalan, Angelito R.",657.61 P984 11E,37288,2011
61311150056,Intermediate accounting,"Kieso, Donald E.",657.044 K47 11E,37315,2011
112014154114,Financial accounting,"Domingo, James Christopher D.",657 D671 11E,38795,2011
71211120736,The management of dining room and banquet,"Strianese, Anthony J.",643.4 S916 11E,37077,2011
61311145438,Financial statements,"Padilla, Nicanor B.",657.48 P123 11E,37255,2011
61311145301,Financial accounting,"Valix, Conrado T.",657.48 V173 11E 2,37280,2011
112014154114,Financial accounting,"Domingo, James Christopher D.",657 D671 11E,38796,2011
12716130934,Business writing that works,"Du, Elvira F.",651.74 D812 11E,39306,2011
82311104929,Hospitality supervision case scenarios,"Szende, Peter",647.068 S997 11E,37406,2011
61311145301,Financial accounting,"Valix, Conrado T.",657.48 V173 11E 2,37279,2011
51618111004,Tasty low-fat recipes,"Stephen, Wendy",641.5 S831 11E TL,40351,2011
61311145131,Procedural and comprehensive approach in government accounting,"Punzalan, Angelito R.",657.61 P984 11E,37287,2011
21320084521,Management accounting,"Cabrera, Ma. Elenita B.",658.1511 C117 11E MA,41624,2011
61311144850,Financial management,"Gupta, Sudhir",658.15 G977 11E,37241,2011
71211142833,Understanding derivatives and risk management,"Chance, Don M.",658.155 C454 11E,37299,2011
71211142833,Understanding derivatives and risk management,"Chance, Don M.",658.155 C454 11E,37300,2011
71211143137,Quantitative business methods,"Anderson, David R.",658.40354 A546 11E,37272,2011
51915143606,Worktext in management information system,"San Luis, Rosemarie R",658.4038011 S196 11E,38983,2011
71212133810,Managerial accounting,"Hilton, Ronald W.",658.1511 H656 11E,37903,2011
12716130934,Business writing that works,"Du, Elvira F.",651.74 D812 11E,39307,2011
112014141256,"A guide to food selection, preparation and preservation","Soriano, Nora Narvaez",641 S714 11E,38890,2011
51618113105,Fantastic cocktails and mixed drinks,"Bishop, Amanda",641.874 B622 11E,40350,2011
61311150056,Intermediate accounting,"Kieso, Donald E.",657.044 K47 11E,37314,2011
61311150056,Intermediate accounting,"Kieso, Donald E.",657.044 K47 11E,37313,2011
111512153151,Financial management fundamentals,"Bregham, Eugene F.",658.15 B855 11E,37617,2011
51618112855,Healthy eating,"Kistner, Stephanie",641.563 K61 11E,40348,2011
51618112731,New Asian cooking,"Stephen, Wendy",641.5 S831 11E NA,40349,2011
80812143045,Trademarks,"Amador, Vicente B.",658.827 A481 11E,37844,2011
81112091556,Easy tart recipes,PSICOM,641.8652 P974 11E,37932,2011
112014153819,A guide to meal management and table services,"Soriano, Nora Narvaez",642.6 S714 11E,38862,2011
71211140136,The bar companion,"Ama, Sylvia Silvestre",647.95 A479 11E,37070,2011
92419153230,Accounting for partnership and corporation,"Baysa, Gloria T.",657.7 B361 11E,37528,2011
12716130734,How successful people think,"Maxwell, John C.",650.1 M465 11E,39322,2011
12716130734,How successful people think,"Maxwell, John C.",650.1 M465 11E,39323,2011
61311145827,Advanced accounting,"Guerrero, Pedro P.",657.046 G934 11E I,37253,2011
81419142817,Reviewer in Management Advisory Services,"Roque, Rodelio S.",658.1511 R786 11E,37457,2011
92419153230,Accounting for partnership and corporation,"Baysa, Gloria T.",657.7 B361 11E,37527,2011
92419153230,Accounting for partnership and corporation,"Baysa, Gloria T.",657.7 B361 11E,37526,2011
81112091338,Easy Chinese recipes,PSICOM,641.52 P974 11E,37933,2011
72412142450,Procedural and comprehensive approach in government accounting,"Punzalan, Angelito R.",657.835 P984 12E,37679,2012
72412142242,Cost accounting,"Kinney, Michael R.",657.42 K55 12E,37680,2012
72412142450,Procedural and comprehensive approach in government accounting,"Punzalan, Angelito R.",657.835 P984 12E,37678,2012
72412142242,Cost accounting,"Kinney, Michael R.",657.42 K55 12E,37681,2012
71212132731,International cooking,"Heyman, Patricia C.",641.59 H618 12E,37657,2012
21320085104,Textbook in business finance,"Frias, Solita A.",658.15 F897 12E,41621,2012
21320085104,Textbook in business finance,"Frias, Solita A.",658.15 F897 12E,41622,2012
91812084509,Accounting information systems,"Dull, Richard B.",657.0285 D883 12E,38013,2012
102822140007,The 4 disciplines of executions: achieving your wildly important goals,"McChesney, Chris",658.4092 M149 12E,40623,2012
80812135225,Introduction to managerial accounting,"Brewer, Peter C.",658.1511 B847 12E,37911,2012
80812135225,Introduction to managerial accounting,"Brewer, Peter C.",658.1511 B847 12E,37915,2012
80812135334,Understanding fundamentals of strategic management,"St. John, Caron H.",658.4012 S143 12E,37689,2012
81112091810,Fundamentals of accounting,"Empleo, Patricia M.",657 E55 12E,37692,2012
81112092258,Auditing,"Gramling, Audrey A.",657.45 G745 12E,37693,2012
91812090131,Green marketing management,"Dahlstrom, Robert",658.408 D129 12E,37791,2012
92904031625,Enterprise resource planning,"Monk, Ellen F.",650 M745 12E,38567,2012
102822140007,The 4 disciplines of executions: achieving your wildly important goals,"McChesney, Chris",658.4092 M149 12E,40624,2012
91812084626,Management accounting for informed business decisions,"Harina, Ricardo M.",658.1511 H281 12E,37651,2012
81814162815,Strategic training for empowerment in the workplace,Carmela D. Ortigas,658.3124,38749,2012
90919154226,Operations management,"Heizer, Jay",658.401 H465 12E,39139,2012
101819085620,Creating great customer service,"Sancianco, Herbert M.",658.812 S211 12E,41551,2012
51915143152,Passion to bake : booking guide for beginners,"Gabriel, Elvira V.",641.71 G118 12E,39000,2012
51915143152,Passion to bake : booking guide for beginners,"Gabriel, Elvira V.",641.71 G118 12E,39001,2012
12716132339,Principles of economics,"Arnold, Roger A.",330 A758 12E,39288,2012
51915143840,Before you leap : a simple guide to preparing a project feasibility study,"Alvarado, Evelina P.",658.57 A472 12E,38923,2012
51915143840,Before you leap : a simple guide to preparing a project feasibility study,"Alvarado, Evelina P.",658.57 A472 12E,38924,2012
101719155535,Pera tools,"Resurreccion, Rene",658.15 R436 12E,41495,2012
91812090131,Green marketing management,"Dahlstrom, Robert",658.408 D129 12E,37790,2012
112818082319,Marketing plan: building the profitable preferred brand,"Go, Josiah",658.8 G573 12E,40721,2012
70912143115,Comprehensive CPA examination reviewer,"Cabrera, Ma. Elenita B.",657.45 C117 12E,37685,2012
70912142823,Theory of accounts 2,"Valix, Conrado T.",657 V173 TA12,37676,2012
70912142823,Theory of accounts 2,"Valix, Conrado T.",657 V173 TA12,37675,2012
70912142823,Theory of accounts 2,"Valix, Conrado T.",657 V173 TA12,37674,2012
92904033032,Auditing and assurance,"Ng, Mark Francis G.",657.45 N576 12E,38642,2012
92904033514,Business policy and strategy,"Zarate, Cynthia A.",658 Z36 12E,38625,2012
92904033746,Business Mathematics,"Salamat, Lorina G.",650.01 S161 12E,38561,2012
70912142823,Theory of accounts 2,"Valix, Conrado T.",657 V173 TA12,37677,2012
92904031625,Enterprise resource planning,"Monk, Ellen F.",650 M745 12E,38568,2012
21220160138,Practical accounting 1,"Uberita, Conrado Q.",657 U14 12E,41668,2012
92904033746,Business Mathematics,"Salamat, Lorina G.",650.01 S161 12E,38562,2012
70912143238,CPA examination reviewer,"Roque, Gerardo S.",657.45 R786 12E,37684,2012
91319145903,People management in the 21st century,"Sison, Perfecto S.",658.3 S623 13E,38526,2013
92419144518,Using peachtree complete for accounting,"Owen, Glenn",657 O57 PA 13E,38348,2013
71816140400,Consumer behavior in the 21st century,"Hoyer, Wayne D.",658.8342 H868 15E,39559,2013
51618115455,Reviewer in Management Advisory Services,"Agamata, Franklin T.",658.1511 A259 13E II,40330,2013
51618115158,Reviewer in Management Advisory Services,CERTS,658.1511 A259 13E I,40333,2013
71816140400,Consumer behavior in the 21st century,"Hoyer, Wayne D.",658.8342 H868 15E,39558,2013
71816140400,Consumer behavior in the 21st century,"Hoyer, Wayne D.",658.8342 H868 15E,39557,2013
21220160451,Theory of accounts Vol. 1-2,"Valix, Conrado T.",657 V173 13E TA,41627,2013
11816133849,Principles of management and organization,McGraw Hill Education,658.1 M147 13E,39357,2013
92419144713,Using quickbooks accountant for accounting,"Owen, Glenn",657 O97 QA 13E,38352,2013
91319145903,People management in the 21st century,"Sison, Perfecto S.",658.3 S623 13E,39429,2013
21220160451,Theory of accounts Vol. 1-2,"Valix, Conrado T.",657 V173 13E TA,41634,2013
92419144518,Using peachtree complete for accounting,"Owen, Glenn",657 O57 PA 13E,38347,2013
92419144713,Using quickbooks accountant for accounting,"Owen, Glenn",657 O97 QA 13E,38351,2013
92904032325,Practical accounting 2,"Guerrero, Pedro P.",657.04 G934 13E,38052,2013
12716134509,Cost accounting,"Raiborn, Cecily A.",657.42 R149 13E,39450,2013
92419144713,Using quickbooks accountant for accounting,"Owen, Glenn",657 O97 QA 13E,38354,2013
92419144713,Using quickbooks accountant for accounting,"Owen, Glenn",657 O97 QA 13E,38353,2013
92419144518,Using peachtree complete for accounting,"Owen, Glenn",657 O57 PA 13E,38349,2013
72216143505,The professional sewer,"Sanders, Edward E.",642.6 S215 13E,39591,2013
11816153647,Maximum success with Linkedin,"Sheran, Dan",658.84 S553 13E,39285,2013
92419134129,Financial accounting and reporting:(theory and practices),"Robles, Nenita S.",657.48 R666 13E,38502,2013
11816153516,The innovation secrets of Steve Jobs,"Gallo, Carmine",658.4063 G172 13E,39373,2013
12716131103,Human resource management,"Corpuz, Crispina R.",658.3 C822 13E,39395,2013
112114135451,Business correspondence,"Baraceros, Esther L.",651.75 B223 13E,38820,2013
11816153647,Maximum success with Linkedin,"Sheran, Dan",658.84 S553 13E,39286,2013
11816134336,Marketing in Asia,"Kerin, Roger A",658.8 K39 13E,39356,2013
92419134129,Financial accounting and reporting:(theory and practices),"Robles, Nenita S.",657.48 R666 13E,38501,2013
72216143505,The professional sewer,"Sanders, Edward E.",642.6 S215 13E,39590,2013
72216143505,The professional sewer,"Sanders, Edward E.",642.6 S215 13E,39589,2013
11816134336,Marketing in Asia,"Kerin, Roger A",658.8 K39 13E,39355,2013
92419144518,Using peachtree complete for accounting,"Owen, Glenn",657 O57 PA 13E,38350,2013
112114135451,Business correspondence,"Baraceros, Esther L.",651.75 B223 13E,38819,2013
80519131421,Physical education 4,"Calicdan, Antonio V.",613.7 C153 15E 4,40997,2013
12716131103,Human resource management,"Corpuz, Crispina R.",658.3 C822 13E,39394,2013
120315130230,Marketing management,"Peter, J. Paul",658.8 P478 13E,39424,2013
120315130050,Social marketing,Social marketing,658.8 L477 14E,39371,2014
112114135631,Feasibility study handbook,"Ditablan, Eustaquio C.",658.404 D615 14R,38822,2014
112114135631,Feasibility study handbook,"Ditablan, Eustaquio C.",658.404 D615 14R,38821,2014
112114145543,Accounting for partnership & corporation,"Baysa, Gloria J. Tolentino",657.7,38835,2014
120315132350,Business communication,"Locker, Kitty O.",651.7 L815 14E,39425,2014
112114144654,Fundamentals of business communication,"Abulencia, Efren F.",651.74 A166 14E,38771,2014
112114144654,Fundamentals of business communication,"Abulencia, Efren F.",651.74 A166 14E,38772,2014
112114145753,Partnership and corporation accounting,"Valencia, Edwin G.",657.7 V152 14E,38849,2014
112114135315,Cook book for modern food processors and entrepreneurs,"Flores, Eva Nebril",641.5 F634 14E,38905,2014
112114145543,Accounting for partnership & corporation,"Baysa, Gloria J. Tolentino",657.7,38836,2014
112114144435,Culinary tricks for Filipino dishes,"Flores, Eva Nebril",641.5 F634 14E,38903,2014
51618133809,Fundamentals of accounting: workbook for beginners,"Ong, Flocer, L.",657 O58 14E WB,40290,2014
81814155512,Advanced accounting,"Dayag, Antonio J.",657.046 D273 14 E,38746,2014
81814155512,Advanced accounting,"Dayag, Antonio J.",657.046 D273 14 E,38747,2014
81814155512,Advanced accounting,"Dayag, Antonio J.",657.046 D273 14 E,38748,2014
71816131233,Operations management,"Stevenson, William J.",658.401 S848 14E,39563,2014
71816131233,Operations management,"Stevenson, William J.",658.401 S848 14E,39562,2014
71218131605,Logistics management,"Pereda, Pedrito R.",658.5 P434 14E,40486,2014
21220160257,"Basic Accounting: Concepts, principles, procedures and applications","Roxas, Gregorio F. jt. au.",657 V152 14E,41659,2014
81814155014,Fundamentals of basic accounting,"Aliling, Leonardo E",657 A398 14E,38753,2014
51618134041,Fundamentals of accounting: textbook for beginners,"Ong, Flocer, L.",657 O58 14E TB,40287,2014
91819161949,Joey Concepcion's go negosyo,"Concepcion, Joey.",650.1 D888 14E,41374,2014
51618134041,Fundamentals of accounting: textbook for beginners,"Ong, Flocer, L.",657 O58 14E TB,40288,2014
92904034335,Project management : the managerial process,"Larson, Erik W.",658.404 L318 14E,38626,2014
92904053241,Fundamentals of accounting,"Baltazar, William B.",657 B197 14E,38695,2014
21320084835,Management accounting,"Cabrera, Ma. Elenita B.",658.1511 C117 14E MA,41601,2014
71816131233,Operations management,"Stevenson, William J.",658.401 S848 14E,39561,2014
71816132653,"Food selection, preparation and cooking","Flores, Eva Nebril",641.5 F634 14E,39610,2014
112114095939,Fundamentals of financial management (with industry- based perspective),"Anastacio, Ma. Flordeliza",658.15 A534 14E,38884,2014
72216143644,Hiring for attitude: a revolutionary approach to recruiting star performers with both tremendous skills and superb attitude,"Murphy, Mark",658.311 M978 12E,39522,2014
21320082806,CPA Examination Reviewer,"Roque, Gerardo S.",657.45 R786 14E,41648,2014
72216143644,Hiring for attitude: a revolutionary approach to recruiting star performers with both tremendous skills and superb attitude,"Murphy, Mark",658.311 M978 12E,39521,2014
72216143644,Hiring for attitude: a revolutionary approach to recruiting star performers with both tremendous skills and superb attitude,"Murphy, Mark",658.311 M978 12E,39520,2014
72216143349,Country cooking: Philippine regional cuisines,"Fenix, Michaela",641.59599 F333 14E,39632,2014
81814155512,Advanced accounting,"Dayag, Antonio J.",657.046 D273 14 E,38745,2014
21320084418,Comprehensive reviewer in management advisory services,"Babadilla, Dean Apolinario D.",658.1511 B663 14E,41641,2014
81814155014,Fundamentals of basic accounting,"Aliling, Leonardo E",657 A398 14E,38754,2014
71816132653,"Food selection, preparation and cooking","Flores, Eva Nebril",641.5 F634 14E,39609,2014
71816132653,"Food selection, preparation and cooking","Flores, Eva Nebril",641.5 F634 14E,39608,2014
81814155014,Fundamentals of basic accounting,"Aliling, Leonardo E",657 A398 14E,38750,2014
81814155014,Fundamentals of basic accounting,"Aliling, Leonardo E",657 A398 14E,38751,2014
81814155014,Fundamentals of basic accounting,"Aliling, Leonardo E",657 A398 14E,38752,2014
51618133809,Fundamentals of accounting: workbook for beginners,"Ong, Flocer, L.",657 O58 14E WB,40289,2014
21320083804,Financial Accounting Vol. 2,"Valix, Conrado T.",657.48 V173 14E FA 2,41638,2014
112014154954,Human resource management,"Zarate, Cynthia A.",658.3 Z36 14E,38853,2014
70417133210,Total quality management and operational excellence,"Oakland, John S.",658.4013 O11 14E,39940,2014
11816134657,Best sellers,"Kanavia, Devang",658.82 K16 14E,39374,2014
102822140303,Good leaders ask great questions: your foundation for successful leadership,"Maxwell, John C.",658.4092 M465 14E,40747,2014
112014132944,"Quality and performance excellence :management, organization, and strategy",Evans. James R.,658.4013 E92 14E,38763-4,2014
112014154408,"Notes & quizzers, theory of accounts (IFRSBased)","Empleo, Patricia M.",657 E55 14E,38834,2014
70417133210,Total quality management and operational excellence,"Oakland, John S.",658.4013 O11 14E,39941,2014
112014154639,Core concepts of financial management,"Brigham, Eugene F.",658.15 B 855 14E,38792,2014
112014154408,"Notes & quizzers, theory of accounts (IFRSBased)","Empleo, Patricia M.",657 E55 14E,38833,2014
112014160249,Principles of management ; simplified,"Manahan, Antonino Arturo C.",658.001 M266 14E,38789,2014
112014160249,Principles of management ; simplified,"Manahan, Antonino Arturo C.",658.001 M266 14E,38790,2014
112014160618,Quality and performance excellence,Evans. James R.,658.4013 E92 14E,38763,2014
112014160618,Quality and performance excellence,Evans. James R.,658.4013 E92 14E,38764,2014
112114095837,Corporation accounting,"Domingo, James Christopher D.",657.95 D671 14E,38852,2014
112114095939,Fundamentals of financial management (with industry- based perspective),"Anastacio, Ma. Flordeliza",658.15 A534 14E,38883,2014
112014154639,Core concepts of financial management,"Brigham, Eugene F.",658.15 B 855 14E,38791,2014
11816134818,Distributor management,"Macasaet, Emilio III.",658.84 M113 14E,39366,2014
51915144002,Food microbiology and food safety,"Bueno, David C.",664.001579 B918 14E,39005,2014
51915143033,Getting started in cooking international,"Hilario, Jose S",641.59 H641 14E,39003,2014
51915143033,Getting started in cooking international,"Hilario, Jose S",641.59 H641 14E,39002,2014
51915144002,Food microbiology and food safety,"Bueno, David C.",664.001579 B918 14E,39004,2014
112014131744,Mga halamang - gamut sa Pilipinas,"Silverio, Julio F.",F 615.321 S587,38825-6,c 2013
52015093355,"Room diversion management and control 
system","Lago, Elpedia M.",647.94 L177 11E,38935,c2011
52015093355,"Room diversion management and control 
system","Lago, Elpedia M.",647.94 L177 11E,38936,c2011
52015093538,"Hotel rooms division management and control
System",,647.94 R695 12E,38932,c2012
52015093538,"Hotel rooms division management and control
System",,647.94 R695 12E,38930,c2012
52015093538,"Hotel rooms division management and control
System",,647.94 R695 12E,38931,c2012
52015090342,Learn and practice hotel housekeeping,"Cariño, Celia E.",647.068 C277 13E,38964,c2013
52015093221,The hospitality industry an introduction,"Cariño, Celia E.",647.94 C277 13E,38948,c2013
52015093221,The hospitality industry an introduction,"Cariño, Celia E.",647.94 C277 13E,38947,c2013
52015090504,Learn and practice hotel housekeeping,"Cariño, Celia E.",647.068 C277 13E,38963,c2013
112114133904,Mga pagkaing nakapagpapagaling at pagkaing Nakakasama sa katawan,"Galvez, Macario C., Jr.",613.2 G182 13E,38824,c2013
112114133904,Mga pagkaing nakapagpapagaling at pagkaing Nakakasama sa katawan,"Galvez, Macario C., Jr.",613.2 G182 13E,38823,c2013
52015085419,Basic culinary for commercial cooking,Sheila A. Bernaldez,641.5 B517 14E,38988,c2014
52015085419,Basic culinary for commercial cooking,Sheila A. Bernaldez,641.5 B517 14E,38989,c2014
52015090052,Dessert Merchandising laboratory manual,"Natad, Ma. Felisa H. T.",641.86 N271 14E,38943,c2014
52015090207,"Meal Management with food and beverage
Services","Bernaldez, Sheila A.",642 B517 14E,38987,c2014
52015090207,"Meal Management with food and beverage
Services","Bernaldez, Sheila A.",642 B517 14E,38986,c2014
52015090052,Dessert Merchandising laboratory manual,"Natad, Ma. Felisa H. T.",641.86 N271 14E,38944,c2014
52015093709,Advanced food and quantity cookery,"Bernaldez, Sheila A.",658.383 B547 14E,38990,c2014
52015093709,Advanced food and quantity cookery,"Bernaldez, Sheila A.",658.383 B547 14E,38991,c2014
52015094007,"Management information system in tourism
and hospitality industr","Rodolfa, Bernardo B.",658.4038011 R695 14E,38927,c2014
52015094007,"Management information system in tourism
and hospitality industr","Rodolfa, Bernardo B.",658.4038011 R695 14E,38928,c2014
52015094007,"Management information system in tourism
and hospitality industr","Rodolfa, Bernardo B.",658.4038011 R695 14E,38929,c2014
52015085945,Baking and pastry arts,"Reyes, Ruth Estrada J.",641.71 R457 14E,38942,c2014
52015085945,Baking and pastry arts,"Reyes, Ruth Estrada J.",641.71 R457 14E,38941,c2014
52015085823,Basic booking and cake decorating,"Natad, Ma. Felisa H. T.",641.71 N271 14E,38940,c2014
52015085823,Basic booking and cake decorating,"Natad, Ma. Felisa H. T.",641.71 N271 14E,38939,c2014
